FECHA_SCRAP,CATEGORIA,FUNCION,EMPRESA,PUESTO,DESCRIPCION,URL
30/05/2024 02:19,,,Confidencial,Asesor Comercial / Seguros de Vida / Interseguro,"¡Únete al Equipo de Asesores Comerciales de Auna Oncosalud!Funciones: Concretar reuniones y comercializar seguros mediante asesorías virtuales y/o presenciales. Ampliar la cartera de clientes y buscar nuevos prospectos. Reportar diariamente la producción de ventas. Administrar y fidelizar la cartera de clientes. Utilizar herramientas de ventas internas.Requisitos: Experiencia mínima de 1 año en ventas de productos tangibles e intangibles. Estudios universitarios o técnicos (terminados o incompletos). Manejo de herramientas digitales y redes sociales. Amplia red de contactos.Beneficios: Planilla desde el primer día con todos los beneficios de ley. Trabajo híbrido (virtual y presencial). Cobertura del 100% en Plan oncológico. Incentivos, premios y bonos por productividad. Línea de Carrera Comercial. Capacitación continua. Beneficios corporativos.¡Únete a nosotros y forma parte de un equipo comprometido con el bienestar de las personas!",https://www.bumeran.com.pe/empleos/asesor-comercial-seguros-de-vida-interseguro-confidencial-1116335160.html
30/05/2024 02:19,,,YATEL DATA S.A.C.,Asesor Financiero Yt Grupo,"¡Únete a nuestro equipo en YT Grupo, una Empresa Líder en el sector financiero! Con un historial destacado como el principal Distribuidor Nacional, estamos emocionados por nuestro crecimiento y buscamos talentos en ventas como tú.¿Cuáles serían tus funciones? Identificar y capturar clientes para productos financieros de marcas destacadas en el mercado. Participar activamente en reuniones diarias, tanto virtuales como presenciales, con el equipo de ventas y los clientes, haciendo uso de herramientas como Zoom, Google Meet y Microsoft Teams. Generar prospectos diarios de manera digital, utilizando bases de datos, referidos, redes sociales (Facebook, Instagram), correo electrónico, video llamadas y llamadas a clientes.¿Cómo saber si este puesto es para ti? Experiencia mínima de 1 año en ventas, preferiblemente negociando directamente con clientes. Disponibilidad para trabajar tanto en modalidad de home office como presencial. Es imprescindible contar con una computadora portátil o PC con cámara, así como un celular con acceso a llamadas e internet, y conocimientos básicos de Excel. Dominio avanzado de Microsoft Office. Experiencia previa en la venta de productos financieros será valorada.¿Cuáles son los Beneficios? Ingreso a planilla con todos los beneficios de ley, incluyendo 12 sueldos al año, 2 gratificaciones y CTS. Salario base de S/. 1200, incluyendo movilidad. Comisiones ilimitadas, con un promedio de más de S/. 100 por venta. Bono de Alimentación. Horario de trabajo: de lunes a viernes de 9:00 am a 6:30 pm y sábados de 9:00 am a 1:00 pm. Ambiente de trabajo estimulante y colaborativo, junto a un equipo de alto rendimiento. Opción de trabajo tanto en oficina como de forma remota. Presupuesto asignado para la captación de clientes. Pagos puntuales en las fechas indicadas. Producto innovador y único en el mercado financiero peruano. Oportunidades de crecimiento y desarrollo profesional, con talleres especializados en captación de clientes, habilidades blandas, liderazgo y producto, diseñados para impulsarte hacia tu máximo potencial.¡ÚNETE A NUESTRO EQUIPO y sé parte de una empresa en crecimiento y desarrollo continuo en el emocionante mundo financiero!",https://www.bumeran.com.pe/empleos/asesor-financiero-yt-grupo-yatel-data-sac-1116335157.html
30/05/2024 02:19,,,TOURING CLUB DEL PERU,Supervisor de atención al cliente presencial (Villa el Salvador),"TOURING Y AUTOMOVIL CLUB DEL PERÚ se encuentra en la búsqueda de un &quot;Supervisor de atención al cliente&quot; que cumpla con el siguiente perfil:REQUISITOS:  Egresados técnicos y/o universitarios en administración, contabilidad, computación y/o afines.  Experiencia mínima de 01 año como encargado, responsable o supervisor en atención al cliente.  Horario de Lunes a Sábados: 07:00am a 03:45pm | 08:00am a 05:15pm  Residir en zonas aledañas a Villa el Salvador.OFRECEMOS:  Salario acorde al mercado.  Ingreso a Planilla con todos los beneficios de ley.  Agradable ambiente laboral.En Touring y Automóvil Club del Perú promovemos la inclusión e inserción laboral de personas con discapacidad y respetamos la igualdad de género.",https://www.bumeran.com.pe/empleos/supervisor-de-atencion-al-cliente-presencial-villa-el-salvador-touring-club-del-peru-1116335071.html
30/05/2024 02:19,,,Fastco S.A,¡Te brindamos movilidad + Bono de movilidad!! Asesores de Ventas Call Center Publico Español,"Somos una Compañía Multinacional Líder de Contact Center con más de 21 años de presencia en el mercado, tenemos presencia en Perú, Colombia, Chile, España y Estados Unidos.Nos encontramos en la búsqueda de los mejores Asesores / Teleoperadores de Ventas por Call Center, estaremos trabajando con una cartera de clientes pertenecientes al sector de las Telecomunicaciones (Internet - Fibra Óptica y Telefonía Móvil) de una Importante Empresa Española (cliente español).Tu principal función será la venta de productos de Telecomunicaciones (Internet fibra y líneas telefónicas móvil) para Público Español.Te buscamos a Ti: ¡Dinámico, proactivo, responsable y comprometido con tu gestión!Te ofrecemos los siguientes Beneficios: Planilla completa desde el primer día de gestión. Remuneración Fija Mensual de S/. 1025. Bono Movilización S/ 100. Bono de Bienvenida S/ 50 el 1er mes. Bono de Permanencia S/ 100 cada mes, por los 3 primeros meses. Bono Nocturno Atractivas comisiones de acuerdo a cumplimiento de metas. Todos los beneficios de ley al 100%. Contarás con Movilidad de recojo hasta el Site. Capacitaciones en PLANILLA COMPLETA Seguro de vida ley. Beneficios corporativos.Horario laboral:  (Gestión de solo 36 horas semanales)Lunes a Viernes: 4 am a 12 pm (1 hr de refrigerio)Descansa Sábados y Domingos.Requisitos: Secundaria Completa. Experiencia mínima de 6 meses en ventas o retenciones por call center. Sólidas habilidades comerciales y de negociación, buscamos un perfil con gran capacidad de cierre de ventas. Idealmente con conocimiento o experiencia en manejo de cliente Español o campañas españolas de VENTAS por Call Center. Idealmente con experiencia previa en gestión Call Center con atención en Horario Madrugada. Experiencia en campañas de ventas de productos de telecomunicaciones (locales o extranjeros). Manejo de PC nivel usuario, Manejo de herramientas ofimáticas. Con todas las ganas de demostrar que eres el mejor asesor de ventas!!Considera que el trabajo es en Modalidad Presencial en Lince, como referencia a 3 cuadras de la estación Canadá del Metropolitano.¡¡No dejes pasar esta oportunidad!!Únete a un gran equipo!¡¡¡Te esperamos!!!",https://www.bumeran.com.pe/empleos/te-brindamos-movilidad-bono-de-movilidad-asesores-de-ventas-call-center-publico-espanol-fastco-sa-1116335070.html
30/05/2024 02:19,,,BUMERAN SELECTA,Analista Contable Senior,"TP LinkEmpresa líder en tecnología de redes se destaca por ofrecer soluciones innovadoras y accesibles para una conectividad óptima. Desde enrutadores hasta dispositivos inteligentes para el hogar, nuestros productos reflejan nuestro compromiso con la calidad y la excelencia. Buscamos profesionales apasionados por la tecnología y el servicio al cliente para unirse a nuestro equipo dinámico y en crecimiento. ¡Únete a nosotros y sé parte de la innovación tecnológica! Gestión Contable Completa:   Registro y mantenimiento de compras, ventas y todos los registros contables pertinentes. Preparación y presentación de estados financieros conforme a los principios contables aceptados. Declaración de impuestos y liquidación de los mismos de manera puntual y precisa. Declaración de impuestos: PDT 621, PDT 617, PLAME, ITAN, Precios de transferencia, DJ Anual, entre otros.  Revisión y Auditoría:   Revisión de documentos de reembolsos de empleados para asegurar su conformidad con las políticas internas. Análisis de cuentas contables para identificar y corregir discrepancias.  Gestión de Pagos y Libros Electrónicos:   Programación y realización de pagos a proveedores. Preparación de libros electrónicos para su presentación ante la SUNAT.  Administración de Personal:   Cálculo de planillas y administración de beneficios sociales para el personal de la empresa.  Implementación de Sistemas:   Participación activa en la selección e implementación de un ERP contable (SAP) para optimizar los procesos financieros.    Requisitos:    Título en Contabilidad (Técnico o Universitario) 5 años de experiencia en Contabilidad, con sólidos conocimientos en la preparación de estados financieros y declaración de impuestos.     Experiencia previa en la utilización de ERP contables Conocimiento de planilla. Experiencia en declaración de impuestos. Microsoft Excel Intermedio o Avanzado. Manejo de Inglés a nivel Intermedio  Certificaciones: Certificación en NIIF (Normas Internacionales de Información Financiera) o formación continua relevante en el campo contable. Beneficios  Cobertura de EPS. Convenios con universidad para educación continua. Actividades de integración y esparcimiento. Flexibilidad de horarios.",https://www.bumeran.com.pe/empleos/analista-contable-senior-bumeran-selecta-1116334836.html
30/05/2024 02:19,,,BUMERAN SELECTA,Administrador de Tienda(Boutique),"Por encargo de nuestro cliente, importante empresa en expansion dedica a la venta de ropa Italiana. Estamos buscando 01 Administradora de Tienda.Sus principales funciones serán: Atencion/venta directa a nuestros clientes. Realizar cuadre de caja diarias, usando nuestro sistema y depositos al banco. Realizar el inventario de tienda cuando se necesite. Armar base de datos de las clientas. Empaquetar los artículos vendidos. Atender a las clientas. Controlar el orden y realizar limpieza ligera del local.Requisitos: Egresado técnico en Administración, Marketing, Diseño y Gestion de Moda, comerciales afines. Experiencia 3 años en administración de tienda de ropa (Indispensable) Conocimiento en Excel básico. Vivir en zoñas aledañas.Beneficios Planilla PYME desde el primer dia. Remuneracion atractiva. Comisiones ilimitadas. Capacitación desde el primer día de firma de contrato. Crecimiento profesional / Línea de carrera.Lugar y Horario de Trabajo: Lugar: San Isidro Horario: Lunes - Viernes 10am-7:00pm / Sabados: 11am - 5pm",https://www.bumeran.com.pe/empleos/administrador-de-tiendaboutique-bumeran-selecta-1116151557.html
30/05/2024 02:19,,,Confidencial,Asistente de recursos humanos,"ATENCION Se solícita personas Con o Sin Experiencia de Lunes A Viernes solo MEDIO TIEMPO en actividades de selección supervisión en recursos humanos , desarrollando actividades auxiliares como publicidad y llamadas entre otros .REQUISITOS  - DNI - currículum Actualizado (simple) - disponibilidad para aprenderBENEFICIOS  Horarios flexibles  Modalidad medio tiempo Solo de LUNES A VIERNES  PAGOS entre s/.250 hasta S/.350 postulate ya",https://www.bumeran.com.pe/empleos/asistente-de-recursos-humanos-confidencial-1116334817.html
30/05/2024 02:19,,,Confidencial,ASISTENTE ADMINITRATIVO,BUSCAMOS VARONES O MUJERES CON O SIN EXPERIENCIA PARA APOYO DE OFICINA ACTIVIDADES A REALIZAR - MANEJO DE ARCHIVOS.- MANEJO DE DOCUMENTOS.- ATENCION AL CLIENTE.- SELECCION Y SUPERVISION DE PERSONAL.REQUISITOS:. MAYOR DE EDAD. DISPONIBILIDAD INMEDIATA.. DOCUMENTOS ACTUALIZADOS.OFRECEMOS PAGOS SEMANALES PUNTUALES INGRESOS DE 300 SOLES SEMANAL  LINEA DE CARRERA ASESORIA CONSTANTE,https://www.bumeran.com.pe/empleos/asistente-adminitrativo-confidencial-1116334811.html
30/05/2024 02:19,,,Interbank,EJECUTIVO(A) DE TELEVENTAS - MULTIPRODUCTO,"Si buscas potenciar tu talento con nuevas experiencias y desafíos que te lleven a siempre ir por más, ¡Esta es tu oportunidad! Únete al mejor equipo y trasciende con tu talento como Ejecutivo de Televentas MULTIPRODUCTO.Postula a través del siguiente enlace: https://forms.office.com/r/a1uSMfUzeP¿Cómo lo lograrás? Atenderás y asesorarás a nuestros clientes. Comercializarás diversos productos financieros mediante el Call Center. Manejarás objeciones y rebate durante la atención. Trabajarás con perseverancia comercial para el logro de objetivos. Gestionarás indicadores del área para la validación de los objetivos.¿Qué necesitamos de ti? Estudiante técnico, universitario y/o profesional trunco en Administración, Marketing, Comunicaciones o carreras afines. Experiencia mínima de 1 año en áreas de Televentas y/o Call Center, realizando venta de intangibles y productos financieros. (Indispensable) Disponibilidad para trabajar presencialmente en Centro Cívico. Experiencia en el área de Televentas y/o Call Center, realizando la venta de productos financieros. (INDISPENSABLE) Office a nivel básico-intermedio.¿Qué te ofrecemos en Interbank? Contrato directo con Interbank (Planilla IBK) Planila completa (Gratificaciones, vacaciones, etc.) EPS Opcional. Descuentos en las empresas del Grupo Intercorp. Ser parte de la aceleración de la transformación digital de una de las empresas más importantes del Perú. Oportunidades de desarrollo y aprendizaje continuo.¡Postula y se parte de un equipo que siempre va por más!En Interbank nos comprometemos con la igualdad de oportunidades. Tod@s l@s postulantes serán considerad@s sin importar su origen étnico, sexo, edad, estado civil, orientación sexual, religión, discapacidad, nacionalidad o condición económica.",https://www.bumeran.com.pe/empleos/ejecutivoa-de-televentas-multiproducto-interbank-1116334759.html
30/05/2024 02:19,,,Quality Gardian,Analista Tecnico Senior en PHP,"Estamos buscando un consultor técnico en PHP con ADN de Innovación, capaz de llevar a cabo las siguientes funciones y responsabilidades: Colaboras en desarrollos de software en el marco de proyectos realizados mediante el método ágil. Participas en reuniones con el cliente y documentar definiciones funcionales y técnicas. Es un desarrollador de proyectos de aplicaciones de plataforma y productos utilizando herramientas PHP y su entorno XAMPP. Conocimiento de metodología de pruebas de software (deseable conocimiento de las herramientas testlink, mantis bug tracker)Participas según los proyectos y según tu experiencia: Redacción de especificaciones técnicas y funcionales Diseño de interfaz de usuario Desarrollo y ajustes del programa (mantenimiento correctivo y evolutivo) La configuración de herramientas existentes y su integración en entornos (MYSQL, RED HAT, XAMPP) Análisis y corrección de errores Mantenimiento correctivo y progresivo de las soluciones que desplegamos. Educación superior en desarrollo de TI (Bac +2), conoces el ciclo de vida del software. Tienes alrededor de 5 años de experiencia en la realización y seguimiento de proyectos Web en solitario y en un equipo de varios desarrolladores.Habilidades técnicas Back-end: 100% Php. API REST / SOAP. Bases de datos: MySQL (principalmente), Ms SQL Server deseable, Oracle deseable. Interfaz: motor de plantillas Blade (imitación php), Bootstrap, Jquery y JavaScript. Internamente, cuentan con herramientas utilizadas diariamente por los equipos de producción, que integran principalmente las siguientes tecnologías: C #, VB.NET, Base de datos Oracle, Base de datos MySQL. El equipo es muy curioso y permanece abierto a iniciativas y propuestas: elección de herramientas, techno, innovaciones. Método: conocimiento y práctica de métodos ágiles",https://www.bumeran.com.pe/empleos/analista-tecnico-senior-en-php-quality-gardian-1116334567.html
30/05/2024 02:19,,,SONDA ,ADMINISTRADOR DE SISTEMAS (Semi Senior),"Vive la experiencia SONDA¡Aquí transformas tu carrera!¿Por qué ser parte de SONDA?Porque al igual que tú, amamos lo que hacemos, tenemos pasión por la innovación y estamos convencidos de que a través del conocimiento y de la tecnología no solo vamos a transformar los negocios de nuestros clientes, sino también el futuro.En SONDA vivirás una experiencia de trabajo con diversas oportunidades de desarrollo personal y profesional. Un excelente lugar para aprender y contribuir a mejorar la calidad de vida de las personas por medio de la tecnología.Buscamos a un/a Administrador/a de Sistemas (Semi Senior) que quiera aprender y transformar su carrera.En esta función tendrás que: Administrar y brindar soporte a la infraestructura de la plataforma de virtualización. Administración de servidores Windows y Linux (físicos y virtuales) Administración de servicios de Windows Server (AD, DNS, FILESERVERS, PRINT SERVERS, WSUS, IIS). Gestión de parches de seguridad Gestión de servicios de nube (AWS y Azure) Gestión de publicación de sitios Web y aplicaciones Web Administración de back ups Desarrollo de tareas y scripts Gestión de herramientas de monitoreo Soporte en consultas de antivirus Soporte a bases de datos SQL Atención de pases Realizar análisis de tendencias de rendimiento y gestionar la capacidad del servidor y red (VMware). Responder a los posibles problemas utilizando la automatización, programación y seguimiento de herramientas a la gestión según caso. Participar en la configuración e implementación de soluciones técnicas para mejorar y / o solucionar problemas del sistema. Responsable de la documentación de apoyo. Responsable de la administración, funcionamiento, configuraciones (ej: cambio de parámetros del servicio) y ejecución de las actividades necesarias para mantener operativa la infraestructura tecnológica de operaciones TIC. Configurar cambios y actualizaciones en los servidores. Gestionar requerimientos referidos a Soporte Especializado de infraestructura hardware TIC Gestión con proveedores (si el servicio está tercerizado) Encargado de la supervisión de los niveles de servicio acordados con Proveedores, actualización del plan de mantenimiento preventivo. Verificar el correcto funcionamiento y brindar la aprobación del servicio.provisto por el Proveedor frente a un requerimiento solicitado. Control y Ejecución de los proyectos de instalación, configuración y administración deServidores Generar informes de control de gestión de proveedores, documentar nivel de conformidad de servicios, gestión de SLA´s, reportes de KPI’s. Generar y actualizar la documentación técnica correspondienteIdeal si cuentas con: Bachiller de sistemas, ingeniería de electrónica, ingeniería de telecomunicaciones o carreras afines relacionadas a tecnología de información 4 años a más de experiencia desarrollando funciones similares Conocimiento técnico en administración de servidores Certificaciones en AWS, Azure, ITIL4, (excluyente) Certificación en VMWare (deseable) Conocimientos manejo de servidores, sistemas operativos Windows/LINUX y Redes Inglés básico y/o intermedio¿Qué puedes esperar de nosotros? Desarrollo profesional y evolución constante de tus habilidades, siempre según tus intereses. Un ambiente colaborativo, diverso e innovador, que fomenta el trabajo en equipo.¿Qué ofrecemos? SONDA Academy, una plataforma educativa de aprendizaje constante que busca potenciar al máximo tu desarrollo profesional. SONDA Wellness, un programa que busca apoyarte en el balance de tu vida personal y profesional, promoviendo una serie de iniciativas enfocadas en tu salud física, mental y social. EPS al 100% Utilidades Bono de alimentación ¡Y mucho más!+ Diversidad +Inclusión = Innovación y colaboraciónEn SONDA estamos comprometidos con la diversidad. Fomentamos un ambiente inclusivo que garantice que los talentos puedan trabajar en un entorno positivo que los invite a desarrollar su carrera profesional en igualdad de oportunidades.Porque sabemos que un ambiente diverso es un elemento fundamental para impulsar la innovación, buscamos candidatos en función de su cualificación profesional, independientemente de su raza, color de piel, religión, edad, sexo, orientación sexual, identidad de género, nacionalidad o discapacidad.¡Sé parte de nuestro equipo!",https://www.bumeran.com.pe/empleos/administrador-de-sistemas-semi-senior-sonda-1116334435.html
30/05/2024 02:19,,,Corporación FONAFE,Analista Corporativo de Soluciones de Negocios,"FONAFE es la corporación de empresas del Estado y desde el centro corporativo nos dedicamos a promover y asegurar la gestión eficiente de las 3 5 empresas a nivel nacional en diversos rubros como el financiero, vivienda, saneamiento, electricidad, transportes y comunicaciones.FONAFE te invita a ser embajador de la modernidad e innovación para el desarrollo de un mejor país.Actualmente nos encontramos en la búsqueda del mejor talento para la posición de Analista Corporativo de Soluciones de Negocios, para que se incorpore al área de Tecnologías de la Información y Comunicaciones Corporativa.FUNCIÓN GENERAL: Formular iniciativas concretas de control, soporte y transformación en las fases de planificación y transición de los servicios compartidos TIC relacionadas a soluciones de negocio a partir de los lineamientos estratégicos; y apoyar en la formulación y control de escenarios financieros de proyectos relacionados a soluciones de negocio de la Corporación.FUNCIONES GENERALES:- Formular y coordinar las políticas y planes de trabajo de los servicios y proyectos TIC durante la fase de planificación y transición.- Hacer el control y seguimiento a la correcta implementación de los servicios TIC durante la fase de transición.- Desarrollar y difundir buenas prácticas y metodologías de gestión TIC estandarizados.- Centralizar y gestionar la base de conocimientos TIC.- Realizar las reuniones de seguimiento con el equipo de TIC y las empresas bajo el ámbito del Fonafe adherentes para el reporte de avances y retroalimentación al proceso de estandarización, consolidación y centralización de servicios compartidos TIC.- Revisar y supervisar el cumplimiento de los plazos y objetivos de los casos de negocio de los proyectos de soluciones de negocio de las empresas bajo el ámbito del Fonafe.- Elaborar modelos predictivos de negocio a nivel técnico y apoyar en la formulación de escenarios del plan de beneficios de los proyectos Corporativos que se encuentran en operación.REQUISITOS PARA EL PUESTO:- El puesto requiere un profesional de las carreras de Ingeniería de Sistemas, Ingenieria Informatica o carreras afines.- Tener una experiencia no menor a 05 años de experiencia en general, 03 años desempeñando funciones de similares características.- Indispensable Especialización Sistemas, Informática, Gestión de Proyectos o afines, COBIT, fundamentos de ITIL o Gestión de Servicios de Software y plataformas unificadas.Somos peruanos trabajando para el bienestar de los peruanos, la labor de cada uno de los colaboradores de FONAFE impacta en la vida de millones.",https://www.bumeran.com.pe/empleos/analista-corporativo-de-soluciones-de-negocios-corporacion-fonafe-1116334324.html
30/05/2024 02:19,,,CONTACTO EFICAZ S.A.C.,Asesor de Cobranza - Lima Norte,"Contacto Eficaz. Somos una empresa peruana que brinda servicio en el rubro del Call Center especializados en recuperaciones de Mora. Actualmente nos encontramos en la búsqueda de talentos para el cargo ASESORES DE COBRANZAS PRESENCIAL para nuestra sede en Lima Norte, con el siguiente perfil:Requisitos: Experiencia mínimo 3 meses en Cobranza (Call center) Disponibilidad de trabajo PRESENCIAL. Disposición para aprender y desarrollarse con rapidez. Conocimientos de productos financieros y proceso de cobranza. Habilidad de negociación y cierre. Conocimiento y manejo de Office a nivel usuario. Facilidad de palabra y fluidez verbal.Horario FULL TIME:. Lunes y Martes ( 08:00 am A 06:00 pm.) . Miércoles a Viernes (08:00 am A 07:00 pm.)Beneficios:* Básico de S/.1025.00 + S/. 200.00 movilidad + S/.50.00 bono de puntualidad + ATRACTIVAS COMISIONES SIN TOPE * Planilla Mype: Gratificaciones + CTS + Vacaciones Pagos puntuales (Quincena / Fin de Mes) * Actividades recreativas y de motivación. * Capacitación constante. * Excelente Clima Laboral.Envíanos tu CV actualizado al #991814924 o al Correo: gh.contactoeficaz@gmail.com, en el ASUNTO: ASESOR DE COBRANZA¡NO TE PIERDAS ESTA OPORTUNIDAD, VEN Y POSTULA CON NOSOTROS!",https://www.bumeran.com.pe/empleos/asesor-de-cobranza-lima-norte-contacto-eficaz-sac-1116334168.html
